QUARTER,PROV,WAGE_BIN,EMPLOYMENT,WAGE_MID
2006Q4,24,35,35820,8.625
2006Q4,24,114,22085,28.375
2006Q4,47,156,820,38.875
2006Q4,12,127,3070,31.625
2006Q4,48,59,39634,14.625
2006Q4,10,109,667,27.125
2006Q4,46,99,9601,24.625
2006Q4,59,88,25151,21.875
2006Q4,59,79,55895,19.625
2006Q4,24,96,51346,23.875
2006Q4,12,90,16587,22.375
2006Q4,48,30,1082,7.375
2006Q4,48,158,21747,39.375
2006Q4,12,46,3845,11.375
2006Q4,13,143,3959,35.625
2006Q4,46,63,11616,15.625
2006Q4,10,31,3184,7.625
2006Q4,59,84,94835,20.875
2006Q4,46,86,6649,21.375
2006Q4,46,147,4442,36.625
2006Q4,59,76,11789,18.875
2006Q4,13,40,12468,9.875
2006Q4,13,60,3654,14.875
2006Q4,24,132,19837,32.875
2006Q4,46,50,5235,12.375
2006Q4,11,61,3945,15.125
2006Q4,47,29,947,7.125
2006Q4,13,82,6016,20.375
2006Q4,35,98,151420,24.375
2006Q4,46,46,9787,11.375
2006Q4,10,55,3568,13.625
2006Q4,10,131,4580,32.625
2006Q4,24,69,54493,17.125
2006Q4,48,63,32275,15.625
2006Q4,24,125,24918,31.125
2006Q4,35,96,80882,23.875
2006Q4,35,92,76094,22.875
2006Q4,24,101,48698,25.125
2006Q4,48,128,13755,31.875
2006Q4,59,60,14309,14.875
2006Q4,46,140,13467,34.875
2006Q4,11,43,3000,10.625
2006Q4,13,67,6197,16.625
2006Q4,10,103,5507,25.625
2006Q4,12,65,14744,16.125
2006Q4,35,154,59645,38.375
2006Q4,59,110,18635,27.375
2006Q4,24,49,61963,12.125
2006Q4,12,117,14961,29.125
2006Q4,11,59,1684,14.625
2006Q4,46,57,18022,14.125
2006Q4,10,36,6119,8.875
2006Q4,24,83,55517,20.625
2006Q4,48,33,26040,8.125
2006Q4,13,135,5199,33.625
2006Q4,46,102,6241,25.375
2006Q4,59,154,23095,38.375
2006Q4,12,82,6785,20.375
2006Q4,48,67,18699,16.625
2006Q4,10,52,9825,12.875
2006Q4,11,94,2373,23.375
2006Q4,47,79,15960,19.625
2006Q4,46,44,9058,10.875
2006Q4,46,129,3181,32.125
2006Q4,47,140,10574,34.875
2006Q4,48,118,9924,29.375
2006Q4,46,36,34563,8.875
2006Q4,24,62,45834,15.375
2006Q4,47,84,16963,20.875
2006Q4,47,44,8018,10.875
2006Q4,35,31,10756,7.625
2006Q4,35,51,44520,12.625
2006Q4,12,125,1884,31.125
2006Q4,10,61,7561,15.125
2006Q4,46,134,5328,33.375
2006Q4,48,126,39130,31.375
2006Q4,48,48,12935,11.875
2006Q4,59,58,11573,14.375
2006Q4,12,96,5519,23.875
2006Q4,48,138,6761,34.375
2006Q4,46,37,10996,9.125
2006Q4,10,144,1739,35.875
2006Q4,46,144,9668,35.875
2006Q4,48,84,73446,20.875
2006Q4,11,77,745,19.125
2006Q4,46,155,5025,38.625
2006Q4,24,63,61726,15.625
2006Q4,47,107,6012,26.625
2006Q4,46,87,6646,21.625
2006Q4,46,114,3903,28.375
2006Q4,24,124,35089,30.875
2006Q4,35,156,47946,38.875
2006Q4,59,114,15727,28.375
2006Q4,47,89,12057,22.125
2006Q4,46,48,12468,11.875
2006Q4,11,56,4183,13.875
2006Q4,48,87,25669,21.625
2006Q4,35,105,81144,26.125
2006Q4,46,72,17163,17.875
2006Q4,10,141,2212,35.125
2006Q4,12,89,8384,22.125
2006Q4,11,52,4323,12.875
2006Q4,10,112,2984,27.875
2006Q4,10,90,5902,22.375
2006Q4,59,66,55630,16.375
2006Q4,35,137,32544,34.125
2006Q4,10,95,1719,23.625
2006Q4,48,96,21019,23.875
2006Q4,11,93,1925,23.125
2006Q4,59,139,13846,34.625
2006Q4,59,65,46294,16.125
2006Q4,47,65,13081,16.125
2006Q4,48,116,11714,28.875
2006Q4,48,147,14523,36.625
2006Q4,13,37,4499,9.125
2006Q4,24,105,48505,26.125
2006Q4,47,135,10830,33.625
2006Q4,10,86,2456,21.375
2006Q4,59,92,21283,22.875
2006Q4,48,149,19402,37.125
2006Q4,47,160,1176,39.875
2006Q4,11,67,1672,16.625
2006Q4,11,71,2082,17.625
2006Q4,12,150,2724,37.375
2006Q4,13,77,4392,19.125
2006Q4,59,130,26761,32.375
2006Q4,24,48,41287,11.875
2006Q4,10,34,9658,8.375
2006Q4,13,142,2292,35.375
2006Q4,10,77,3356,19.125
2006Q4,11,103,2016,25.625
2006Q4,24,22,1957,5.375
2006Q4,10,132,4092,32.875
2006Q4,11,54,1406,13.375
2006Q4,12,156,2809,38.875
2006Q4,47,122,5107,30.375
2006Q4,35,160,24615,39.875
2006Q4,59,143,12378,35.625
2006Q4,13,63,9021,15.625
2006Q4,12,140,8175,34.875
2006Q4,46,124,5016,30.875
2006Q4,47,145,5738,36.125
2006Q4,46,39,15352,9.625
2006Q4,13,133,1692,33.125
2006Q4,35,30,11325,7.375
2006Q4,48,60,17901,14.875
2006Q4,35,139,44372,34.625
2006Q4,35,109,30898,27.125
2006Q4,24,160,11678,39.875
2006Q4,46,118,2107,29.375
2006Q4,46,49,9763,12.125
2006Q4,13,156,1078,38.875
2006Q4,12,100,3594,24.875
2006Q4,12,129,3830,32.125
2006Q4,12,111,2253,27.625
2006Q4,48,16,171,3.875
2006Q4,48,82,40547,20.375
2006Q4,24,147,21666,36.625
2006Q4,35,63,95039,15.625
2006Q4,46,105,5664,26.125
2006Q4,59,102,25411,25.375
2006Q4,48,153,12031,38.125
2006Q4,24,102,32402,25.375
2006Q4,24,137,14931,34.125
2006Q4,48,77,39566,19.125
2006Q4,48,92,13824,22.875
2006Q4,59,74,19367,18.375
2006Q4,10,139,1917,34.625
2006Q4,12,113,4664,28.125
2006Q4,48,150,26223,37.375
2006Q4,46,101,11885,25.125
2006Q4,47,159,2116,39.625
2006Q4,24,130,26349,32.375
2006Q4,11,72,1993,17.875
2006Q4,35,153,33843,38.125
2006Q4,35,67,77766,16.625
2006Q4,10,102,1571,25.375
2006Q4,11,33,1234,8.125
2006Q4,12,74,6250,18.375
2006Q4,46,143,4277,35.625
2006Q4,13,59,12205,14.625
2006Q4,48,76,18435,18.875
2006Q4,24,97,33755,24.125
2006Q4,13,130,3474,32.375
2006Q4,13,111,2419,27.625
2006Q4,59,97,17828,24.125
2006Q4,11,37,771,9.125
2006Q4,59,140,50580,34.875
2006Q4,46,117,24991,29.125
2006Q4,12,159,2054,39.625
2006Q4,11,102,887,25.375
2006Q4,12,85,8071,21.125
2006Q4,10,127,1645,31.625
2006Q4,10,49,3506,12.125
2006Q4,48,154,24378,38.375
2006Q4,13,90,6571,22.375
2006Q4,59,147,12588,36.625
2006Q4,11,99,1026,24.625
2006Q4,46,154,2763,38.375
2006Q4,47,129,4584,32.125
2006Q4,59,55,10812,13.625
2006Q4,12,92,4909,22.875
2006Q4,47,68,12601,16.875
2006Q4,10,118,939,29.375
2006Q4,46,106,6114,26.375
2006Q4,47,124,4798,30.875
2006Q4,35,32,17949,7.875
2006Q4,35,26,5806,6.375
2006Q4,59,157,20690,39.125
2006Q4,46,116,3272,28.875
2006Q4,10,156,905,38.875
2006Q4,13,92,4856,22.875
2006Q4,13,46,3633,11.375
2006Q4,47,110,5127,27.375
2006Q4,35,159,48042,39.625
2006Q4,13,132,2243,32.875
2006Q4,11,70,4300,17.375
2006Q4,59,96,36347,23.875
2006Q4,12,155,2747,38.625
2006Q4,24,119,26378,29.625
2006Q4,47,70,29406,17.375
2006Q4,12,44,9739,10.875
2006Q4,59,95,25744,23.625
2006Q4,59,111,10917,27.625
2006Q4,10,78,3043,19.375
2006Q4,47,49,8556,12.125
2006Q4,13,113,4040,28.125
2006Q4,46,77,11018,19.125
2006Q4,10,70,7399,17.375
2006Q4,46,69,7745,17.125
2006Q4,12,64,8620,15.875
2006Q4,59,118,8253,29.375
2006Q4,11,85,1081,21.125
2006Q4,59,100,25137,24.875
2006Q4,48,56,105542,13.875
2006Q4,48,42,65279,10.375
2006Q4,46,142,2746,35.375
2006Q4,12,33,11173,8.125
2006Q4,48,72,28925,17.875
2006Q4,12,73,7886,18.125
2006Q4,35,42,240044,10.375
2006Q4,46,104,5517,25.875
2006Q4,11,130,746,32.375
2006Q4,35,123,57550,30.625
2006Q4,10,88,4931,21.875
2006Q4,59,51,10339,12.625
2006Q4,47,35,7071,8.625
2006Q4,47,158,2673,39.375
2006Q4,12,39,8716,9.625
2006Q4,24,139,28910,34.625
2006Q4,24,27,6323,6.625
2006Q4,13,41,5905,10.125
2006Q4,11,97,475,24.125
2006Q4,10,96,2472,23.875
2006Q4,13,89,5577,22.125
2006Q4,47,118,3217,29.375
2006Q4,10,72,5699,17.875
2006Q4,46,153,1832,38.125
2006Q4,59,131,36660,32.625
2006Q4,46,150,3900,37.375
2006Q4,24,142,17906,35.375
2006Q4,10,124,2257,30.875
2006Q4,13,61,19484,15.125
2006Q4,11,35,3921,8.625
2006Q4,13,34,10021,8.375
2006Q4,46,56,32281,13.875
2006Q4,35,18,1992,4.375
2006Q4,12,60,6985,14.875
2006Q4,47,27,1142,6.625
2006Q4,46,128,3816,31.875
2006Q4,13,122,4185,30.375
2006Q4,59,134,31493,33.375
2006Q4,47,100,3595,24.875
2006Q4,12,51,10021,12.625
2006Q4,24,115,40552,28.625
2006Q4,13,48,5927,11.875
2006Q4,13,53,6571,13.125
2006Q4,47,112,11575,27.875
2006Q4,10,142,535,35.375
2006Q4,13,65,11718,16.125
2006Q4,46,126,6407,31.375
2006Q4,47,83,6144,20.625
2006Q4,48,110,16396,27.375
2006Q4,12,102,4954,25.375
2006Q4,12,143,4330,35.625
2006Q4,47,90,8455,22.375
2006Q4,48,27,2411,6.625
2006Q4,48,130,25104,32.375
2006Q4,59,29,5270,7.125
2006Q4,59,91,17540,22.625
2006Q4,12,42,21508,10.375
2006Q4,46,70,31835,17.375
2006Q4,11,96,1961,23.875
2006Q4,10,48,3556,11.875
2006Q4,47,42,23201,10.375
2006Q4,48,111,10507,27.625
2006Q4,13,29,381,7.125
2006Q4,12,103,15021,25.625
2006Q4,46,139,5080,34.625
2006Q4,24,146,24553,36.375
2006Q4,24,92,43093,22.875
2006Q4,10,53,1702,13.125
2006Q4,13,144,3566,35.875
2006Q4,48,132,7124,32.875
2006Q4,13,129,3305,32.125
2006Q4,11,58,909,14.375
2006Q4,47,74,8498,18.375
2006Q4,46,98,7784,24.375
2006Q4,59,105,23714,26.125
2006Q4,11,145,115,36.125
2006Q4,59,67,16342,16.625
2006Q4,10,63,4733,15.625
2006Q4,11,119,384,29.625
2006Q4,13,56,20329,13.875
2006Q4,11,140,420,34.875
2006Q4,48,159,14837,39.625
2006Q4,12,58,3828,14.375
2006Q4,47,62,7784,15.375
2006Q4,59,138,6538,34.375
2006Q4,13,109,1851,27.125
2006Q4,10,155,523,38.625
2006Q4,47,33,4910,8.125
2006Q4,10,158,2226,39.375
2006Q4,47,82,10272,20.375
2006Q4,59,124,27758,30.875
2006Q4,46,60,9909,14.875
2006Q4,46,120,6102,29.875
2006Q4,59,146,23951,36.375
2006Q4,13,88,5749,21.875
2006Q4,12,128,2728,31.875
2006Q4,12,122,4259,30.375
2006Q4,11,51,1209,12.625
2006Q4,10,126,5436,31.375
2006Q4,59,86,35629,21.375
2006Q4,12,112,8306,27.875
2006Q4,12,126,4497,31.375
2006Q4,46,135,11289,33.625
2006Q4,13,106,1970,26.375
2006Q4,47,155,2263,38.625
2006Q4,48,134,25507,33.375
2006Q4,13,110,3648,27.375
2006Q4,35,19,2732,4.625
2006Q4,48,157,30439,39.125
2006Q4,13,124,5461,30.875
2006Q4,10,136,1722,33.875
2006Q4,48,142,6398,35.375
2006Q4,11,111,437,27.625
2006Q4,47,115,5744,28.625
2006Q4,48,124,23132,30.875
2006Q4,13,55,5415,13.625
2006Q4,35,130,53539,32.375
2006Q4,10,56,8759,13.875
2006Q4,47,130,4679,32.375
2006Q4,10,27,760,6.625
2006Q4,10,150,2268,37.375
2006Q4,47,153,737,38.125
2006Q4,47,39,12459,9.625
2006Q4,46,76,10229,18.875
2006Q4,59,25,1238,6.125
2006Q4,24,112,92651,27.875
2006Q4,59,137,9593,34.125
2006Q4,59,115,22826,28.625
2006Q4,24,19,3446,4.625
2006Q4,59,27,5709,6.625
2006Q4,48,70,121687,17.375
2006Q4,47,134,7308,33.375
2006Q4,12,88,5937,21.875
2006Q4,46,132,3795,32.875
2006Q4,12,105,4873,26.125
2006Q4,11,108,1188,26.875
2006Q4,59,149,15843,37.125
2006Q4,12,142,1663,35.375
2006Q4,10,89,4129,22.125
2006Q4,10,46,3063,11.375
2006Q4,13,79,7914,19.625
2006Q4,12,134,4244,33.375
2006Q4,12,53,5440,13.125
2006Q4,13,155,896,38.625
2006Q4,59,156,9185,38.875
2006Q4,13,104,2088,25.875
2006Q4,59,77,21366,19.125
2006Q4,48,98,37376,24.375
2006Q4,47,93,10717,23.125
2006Q4,12,28,1395,6.875
2006Q4,10,113,2092,28.125
2006Q4,11,53,840,13.125
2006Q4,10,115,2473,28.625
2006Q4,48,41,16799,10.125
2006Q4,12,79,11388,19.625
2006Q4,48,62,14943,15.375
2006Q4,46,93,15716,23.125
2006Q4,48,107,22311,26.625
2006Q4,24,134,44135,33.375
2006Q4,47,111,3416,27.625
2006Q4,46,83,6086,20.625
2006Q4,46,100,5638,24.875
2006Q4,12,121,4130,30.125
2006Q4,47,48,3935,11.875
2006Q4,12,77,10299,19.125
2006Q4,13,145,2085,36.125
2006Q4,59,121,22047,30.125
2006Q4,46,133,2764,33.125
2006Q4,47,139,2934,34.625
2006Q4,48,146,15740,36.375
2006Q4,59,123,15489,30.625
2006Q4,59,116,17368,28.875
2006Q4,59,152,12825,37.875
2006Q4,48,112,54957,27.875
2006Q4,46,84,20769,20.875
2006Q4,13,100,3782,24.875
2006Q4,48,119,21158,29.625
2006Q4,59,34,1324,8.375
2006Q4,59,56,107913,13.875
2006Q4,10,74,5043,18.375
2006Q4,46,111,4754,27.625
2006Q4,10,135,2632,33.625
2006Q4,12,22,781,5.375
2006Q4,10,18,94,4.375
2006Q4,13,137,2029,34.125
2006Q4,10,67,3393,16.625
2006Q4,48,137,6407,34.125
2006Q4,35,29,9204,7.125
2006Q4,47,26,314,6.375
2006Q4,47,121,3878,30.125
2006Q4,48,143,11544,35.625
2006Q4,12,120,3276,29.875
2006Q4,11,63,1815,15.625
2006Q4,46,58,6496,14.375
2006Q4,11,146,205,36.375
2006Q4,12,146,3877,36.375
2006Q4,10,129,1099,32.125
2006Q4,24,154,28579,38.375
2006Q4,11,147,96,36.625
2006Q4,11,87,1280,21.625
2006Q4,48,139,11192,34.625
2006Q4,11,83,642,20.625
2006Q4,46,97,3989,24.125
2006Q4,11,143,274,35.625
2006Q4,10,159,1849,39.625
2006Q4,48,129,19186,32.125
2006Q4,11,104,709,25.875
2006Q4,11,144,758,35.875
2006Q4,24,152,19156,37.875
2006Q4,12,91,6710,22.625
2006Q4,11,126,248,31.375
2006Q4,47,128,3211,31.875
2006Q4,13,97,2332,24.125
2006Q4,12,86,6705,21.375
2006Q4,46,137,3110,34.125
2006Q4,13,42,20843,10.375
2006Q4,13,105,3383,26.125
2006Q4,47,120,3043,29.875
2006Q4,59,31,7064,7.625
2006Q4,48,104,9754,25.875
2006Q4,11,158,143,39.375
2006Q4,59,69,13884,17.125
2006Q4,13,139,2094,34.625
2006Q4,48,160,5167,39.875
2006Q4,47,125,3585,31.125
2006Q4,59,142,10207,35.375
2006Q4,12,118,1814,29.375
2006Q4,11,24,48,5.875
2006Q4,59,48,18234,11.875
2006Q4,13,95,2658,23.625
2006Q4,12,147,1963,36.625
2006Q4,13,35,9452,8.625
2006Q4,11,124,1015,30.875
2006Q4,10,41,4992,10.125
2006Q4,10,97,960,24.125
2006Q4,47,32,545,7.875
2006Q4,46,152,1658,37.875
2006Q4,10,107,3828,26.625
2006Q4,12,110,5215,27.375
2006Q4,10,50,3029,12.375
2006Q4,24,32,3000,7.875
2006Q4,47,154,2243,38.375
2006Q4,59,30,1066,7.375
2006Q4,13,73,5277,18.125
2006Q4,12,137,1789,34.125
2006Q4,24,156,13137,38.875
2006Q4,48,144,17399,35.875
2006Q4,24,143,19564,35.625
2006Q4,11,46,846,11.375
2006Q4,12,152,1281,37.875
2006Q4,47,151,1016,37.625
2006Q4,13,44,3512,10.875
2006Q4,24,133,14161,33.125
2006Q4,48,145,12190,36.125
2006Q4,13,93,6613,23.125
2006Q4,47,101,5966,25.125
2006Q4,12,145,1940,36.125
2006Q4,11,109,181,27.125
2006Q4,59,160,9022,39.875
2006Q4,47,58,4210,14.375
2006Q4,24,30,3585,7.375
2006Q4,46,159,1803,39.625
2006Q4,11,65,2119,16.125
2006Q4,13,91,3084,22.625
2006Q4,13,78,3513,19.375
2006Q4,11,159,170,39.625
2006Q4,12,130,4159,32.375
2006Q4,11,27,68,6.625
2006Q4,12,149,3980,37.125
2006Q4,59,128,15127,31.875
2006Q4,11,23,65,5.625
2006Q4,48,39,12454,9.625
2006Q4,11,82,1135,20.375
2006Q4,11,134,1014,33.375
2006Q4,24,159,11654,39.625
2006Q4,10,140,3193,34.875
2006Q4,10,110,2001,27.375
2006Q4,11,112,1643,27.875
2006Q4,13,51,5945,12.625
2006Q4,48,25,1287,6.125
2006Q4,47,133,3151,33.125
2006Q4,13,107,1940,26.625
2006Q4,11,73,1028,18.125
2006Q4,59,19,878,4.625
2006Q4,24,31,6158,7.625
2006Q4,12,104,2558,25.875
2006Q4,47,109,1215,27.125
2006Q4,10,133,1882,33.125
2006Q4,10,81,2679,20.125
2006Q4,11,136,585,33.875
2006Q4,10,138,1255,34.375
2006Q4,24,56,176771,13.875
2006Q4,12,160,1450,39.875
2006Q4,46,148,3283,36.875
2006Q4,10,104,1854,25.875
2006Q4,46,112,18416,27.875
2006Q4,11,88,977,21.875
2006Q4,10,93,3485,23.125
2006Q4,11,153,255,38.125
2006Q4,12,106,3812,26.375
2006Q4,47,132,2338,32.875
2006Q4,24,138,13166,34.375
2006Q4,47,98,9210,24.375
2006Q4,24,26,1804,6.375
2006Q4,10,146,1841,36.375
2006Q4,47,34,2576,8.375
2006Q4,10,83,1639,20.625
2006Q4,48,133,10334,33.125
2006Q4,11,42,3105,10.375
2006Q4,47,138,2736,34.375
2006Q4,13,159,1150,39.625
2006Q4,46,121,5174,30.125
2006Q4,10,145,947,36.125
2006Q4,35,146,66815,36.375
2006Q4,11,132,793,32.875
2006Q4,12,76,4507,18.875
2006Q4,12,124,4786,30.875
2006Q4,46,35,11640,8.625
2006Q4,48,123,17305,30.625
2006Q4,13,115,2095,28.625
2006Q4,46,119,5102,29.625
2006Q4,13,121,2981,30.125
2006Q4,11,114,360,28.375
2006Q4,10,100,1132,24.875
2006Q4,12,115,3213,28.625
2006Q4,13,134,2253,33.375
2006Q4,11,101,1273,25.125
2006Q4,46,151,1715,37.625
2006Q4,35,23,2456,5.625
2006Q4,13,86,3824,21.375
2006Q4,11,135,1177,33.625
2006Q4,59,24,4909,5.875
2006Q4,35,24,5105,5.875
2006Q4,13,118,3451,29.375
2006Q4,11,148,234,36.875
2006Q4,13,98,5374,24.375
2006Q4,10,84,6173,20.875
2006Q4,11,154,152,38.375
2006Q4,47,30,977,7.375
2006Q4,11,91,400,22.625
2006Q4,24,29,1826,7.125
2006Q4,13,116,1772,28.875
2006Q4,12,49,6747,12.125
2006Q4,10,101,2526,25.125
2006Q4,12,119,2746,29.625
2006Q4,59,32,2155,7.875
2006Q4,59,151,8388,37.625
2006Q4,11,69,711,17.125
2006Q4,48,83,11922,20.625
2006Q4,47,91,2768,22.625
2006Q4,10,149,1619,37.125
2006Q4,11,122,453,30.375
2006Q4,48,140,50153,34.875
2006Q4,10,130,3028,32.375
2006Q4,13,49,8936,12.125
2006Q4,35,22,2793,5.375
2006Q4,12,133,2795,33.125
2006Q4,24,20,2520,4.875
2006Q4,13,153,1364,38.125
2006Q4,12,30,1601,7.375
2006Q4,12,123,2527,30.625
2006Q4,48,29,2090,7.125
2006Q4,11,81,613,20.125
2006Q4,10,119,716,29.625
2006Q4,11,79,2720,19.625
2006Q4,10,51,1932,12.625
2006Q4,46,109,2354,27.125
2006Q4,11,32,339,7.875
2006Q4,10,91,2026,22.625
2006Q4,11,160,277,39.875
2006Q4,46,22,587,5.375
2006Q4,11,120,549,29.875
2006Q4,11,110,529,27.375
2006Q4,35,17,1186,4.125
2006Q4,59,63,28218,15.625
2006Q4,59,148,8461,36.875
2006Q4,12,98,7045,24.375
2006Q4,46,115,3064,28.625
2006Q4,10,116,2478,28.875
2006Q4,59,28,4502,6.875
2006Q4,13,146,1911,36.375
2006Q4,12,154,2302,38.375
2006Q4,46,92,6399,22.875
2006Q4,10,87,2459,21.625
2006Q4,13,19,142,4.625
2006Q4,48,109,10442,27.125
2006Q4,13,114,1397,28.375
2006Q4,46,42,24947,10.375
2006Q4,11,74,467,18.375
2006Q4,11,139,294,34.625
2006Q4,13,58,2956,14.375
2006Q4,11,125,609,31.125
2006Q4,46,33,2988,8.125
2006Q4,11,141,410,35.125
2006Q4,48,17,776,4.125
2006Q4,11,150,88,37.375
2006Q4,11,118,382,29.375
2006Q4,24,25,521,6.125
2006Q4,10,24,484,5.875
2006Q4,12,136,1136,33.875
2006Q4,24,24,2803,5.875
2006Q4,11,115,431,28.625
2006Q4,10,154,1462,38.375
2006Q4,10,29,1279,7.125
2006Q4,12,69,3825,17.125
2006Q4,13,158,2229,39.375
2006Q4,13,157,2600,39.125
2006Q4,12,67,9791,16.625
2006Q4,48,55,6166,13.625
2006Q4,10,76,1147,18.875
2006Q4,47,56,20386,13.875
2006Q4,10,134,1163,33.375
2006Q4,10,62,2120,15.375
2006Q4,12,23,239,5.625
2006Q4,11,152,90,37.875
2006Q4,46,29,441,7.125
2006Q4,13,112,6305,27.875
2006Q4,46,160,1641,39.875
2006Q4,10,111,1239,27.625
2006Q4,11,106,599,26.375
2006Q4,12,151,1699,37.625
2006Q4,10,58,1688,14.375
2006Q4,12,148,2366,36.875
2006Q4,10,123,1340,30.625
2006Q4,10,153,649,38.125
2006Q4,12,29,535,7.125
2006Q4,24,157,26216,39.125
2006Q4,47,28,1200,6.875
2006Q4,59,21,404,5.125
2006Q4,13,22,456,5.375
2006Q4,11,127,60,31.625
2006Q4,47,146,4013,36.375
2006Q4,10,120,752,29.875
2006Q4,48,35,32864,8.625
2006Q4,10,143,1152,35.625
2006Q4,10,42,8646,10.375
2006Q4,59,125,10092,31.125
2006Q4,46,91,3933,22.625
2006Q4,13,152,972,37.875
2006Q4,10,160,527,39.875
2006Q4,24,17,547,4.125
2006Q4,46,31,679,7.625
2006Q4,46,16,618,3.875
2006Q4,12,114,2313,28.375
2006Q4,13,148,1630,36.875
2006Q4,10,128,1612,31.875
2006Q4,12,31,905,7.625
2006Q4,11,155,145,38.625
2006Q4,10,15,101,3.625
2006Q4,59,26,2892,6.375
2006Q4,11,116,66,28.875
2006Q4,10,151,112,37.625
2006Q4,11,149,328,37.125
2006Q4,11,105,629,26.125
2006Q4,48,31,1156,7.625
2006Q4,13,119,3275,29.625
2006Q4,12,25,319,6.125
2006Q4,11,19,32,4.625
2006Q4,11,156,253,38.875
2006Q4,12,20,123,4.875
2006Q4,47,23,212,5.625
2006Q4,12,153,1311,38.125
2006Q4,35,20,1029,4.875
2006Q4,13,24,530,5.875
2006Q4,10,137,1462,34.125
2006Q4,47,25,249,6.125
2006Q4,13,160,481,39.875
2006Q4,13,128,1594,31.875
2006Q4,46,27,806,6.625
2006Q4,47,17,195,4.125
2006Q4,59,17,1406,4.125
2006Q4,10,30,2691,7.375
2006Q4,48,32,242,7.875
2006Q4,13,28,901,6.875
2006Q4,46,26,406,6.375
2006Q4,11,138,153,34.375
2006Q4,24,18,425,4.375
2006Q4,10,125,1355,31.125
2006Q4,10,106,949,26.375
2006Q4,11,92,130,22.875
2006Q4,46,21,340,5.125
2006Q4,47,31,515,7.625
2006Q4,12,32,1768,7.875
2006Q4,46,20,83,4.875
2006Q4,46,19,409,4.625
2006Q4,10,152,636,37.875
2006Q4,10,121,3196,30.125
2006Q4,48,24,331,5.875
2006Q4,12,27,1209,6.625
2006Q4,59,16,911,3.875
2006Q4,47,157,3468,39.125
2006Q4,48,20,71,4.875
2006Q4,46,18,297,4.375
2006Q4,13,27,554,6.625
2006Q4,59,37,370,9.125
2006Q4,46,24,625,5.875
2006Q4,10,114,894,28.375
2006Q4,48,26,1677,6.375
2006Q4,13,123,2615,30.625
2006Q4,13,20,194,4.875
2006Q4,10,20,247,4.875
2006Q4,11,29,231,7.125
2006Q4,13,151,955,37.625
2006Q4,46,15,169,3.625
2006Q4,47,22,593,5.375
2006Q4,10,157,1394,39.125
2006Q4,35,25,4127,6.125
2006Q4,12,157,2299,39.125
2006Q4,46,23,371,5.625
2006Q4,46,130,2859,32.375
2006Q4,35,21,422,5.125
2006Q4,10,21,459,5.125
2006Q4,47,19,298,4.625
2006Q4,48,28,1148,6.875
2006Q4,24,28,5224,6.875
2006Q4,59,35,1159,8.625
2006Q4,11,107,295,26.625
2006Q4,13,154,1459,38.375
2006Q4,10,28,1481,6.875
2006Q4,11,129,166,32.125
2006Q4,35,28,4487,6.875
2006Q4,11,98,929,24.375
2006Q4,24,14,107,3.375
2006Q4,10,25,228,6.125
2006Q4,12,139,1773,34.625
2006Q4,11,121,396,30.125
2006Q4,48,21,310,5.125
2006Q4,11,157,68,39.125
2006Q4,13,18,87,4.375
2006Q4,11,151,79,37.625
2006Q4,46,28,603,6.875
2006Q4,46,17,358,4.125
2006Q4,10,148,858,36.875
2006Q4,11,31,32,7.625
2006Q4,11,17,33,4.125
2006Q4,10,22,436,5.375
2006Q4,59,23,501,5.625
2006Q4,11,133,160,33.125
2006Q4,48,18,99,4.375
2006Q4,47,21,215,5.125
2006Q4,12,138,261,34.375
2006Q4,46,25,309,6.125
2006Q4,24,21,1672,5.125
2006Q4,48,23,898,5.625
2006Q4,59,18,534,4.375
2006Q4,12,21,147,5.125
2006Q4,11,30,129,7.375
2006Q4,12,26,209,6.375
2006Q4,47,24,116,5.875
2006Q4,11,123,284,30.625
2006Q4,12,24,265,5.875
2006Q4,24,23,1206,5.625
2006Q4,35,15,814,3.625
2006Q4,10,26,99,6.375
2006Q4,12,18,154,4.375
2006Q4,11,128,86,31.875
2006Q4,47,15,118,3.625
2006Q4,35,16,652,3.875
